Env,Date,QV2M,T2MDEW,PS,RH2M,WS2M,GWETTOP,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_PAR_TOT,T2M_MAX,T2M_MIN,T2MWET,GWETROOT,T2M,GWETPROF,ALLSKY_SFC_SW_DNI,PRECTOTCORR
GAH1_2018,20180526,16.24,21.7,100.24,86.81,1.62,0.66,18.58,103.22,27.41,20.96,22.92,0.62,24.13,0.6,7.7,6.31
GAH1_2018,20180527,15.87,21.23,99.96,88.88,4.0,0.69,13.06,75.26,26.69,20.81,22.26,0.62,23.27,0.61,4.27,12.47
GAH1_2018,20180528,16.66,21.98,99.69,88.12,3.94,0.73,14.1,79.99,27.96,20.86,23.07,0.64,24.16,0.62,6.47,19.08
GAH1_2018,20180529,17.4,22.76,99.93,90.75,4.18,0.75,14.77,84.47,27.23,22.51,23.58,0.66,24.4,0.64,5.97,14.49
GAH1_2018,20180530,17.21,22.62,100.28,89.81,2.07,0.73,18.3,102.76,27.94,21.9,23.55,0.67,24.48,0.66,9.14,6.07
GAH1_2018,20180531,16.85,22.3,100.4,84.81,1.62,0.7,23.95,130.85,29.16,21.11,23.75,0.66,25.21,0.65,22.67,0.86
GAH1_2018,20180601,17.52,22.95,100.34,85.12,1.95,0.7,26.48,143.56,30.1,21.86,24.37,0.66,25.79,0.64,27.78,2.14
GAH1_2018,20180602,18.55,23.82,100.1,89.06,2.84,0.73,15.23,85.13,30.16,22.58,24.83,0.66,25.86,0.65,8.5,14.83
GAH1_2018,20180603,18.62,23.86,100.09,84.75,2.42,0.73,26.33,141.79,30.99,23.28,25.33,0.68,26.81,0.66,23.47,4.19
GAH1_2018,20180604,15.14,20.4,100.14,76.19,2.41,0.7,29.69,157.27,29.55,19.65,22.83,0.66,25.27,0.65,36.63,0.22
GAH1_2018,20180605,12.57,17.58,100.1,77.69,1.87,0.68,22.06,116.78,26.61,17.01,19.81,0.66,22.05,0.64,12.63,0.0
GAH1_2018,20180606,13.12,18.23,100.07,75.94,0.75,0.69,23.38,126.58,27.64,18.52,20.61,0.65,22.98,0.63,13.7,1.42
GAH1_2018,20180607,14.71,20.08,100.41,74.0,1.09,0.66,26.49,140.53,31.28,18.49,22.83,0.64,25.57,0.62,22.41,0.18
GAH1_2018,20180608,15.56,21.06,100.75,76.88,1.07,0.66,26.12,140.48,30.07,20.5,23.39,0.63,25.71,0.62,25.69,0.83
GAH1_2018,20180609,15.5,20.96,100.71,78.19,0.96,0.68,20.42,112.53,29.55,21.12,23.08,0.62,25.2,0.62,14.42,6.73
GAH1_2018,20180610,15.99,21.48,100.48,84.69,1.91,0.66,24.38,132.31,28.91,20.06,22.93,0.62,24.38,0.62,20.6,1.9
GAH1_2018,20180611,16.54,21.98,100.39,89.81,2.11,0.68,20.8,113.53,27.12,20.18,22.9,0.62,23.83,0.62,14.14,7.3
GAH1_2018,20180612,16.42,21.91,100.56,85.12,0.72,0.71,20.42,112.73,28.19,21.05,23.3,0.64,24.69,0.62,13.25,12.44
GAH1_2018,20180613,16.48,21.96,100.64,83.38,1.2,0.68,22.49,123.17,29.06,21.25,23.55,0.64,25.13,0.62,17.91,1.75
GAH1_2018,20180614,17.03,22.5,100.53,88.25,1.7,0.7,21.35,117.88,28.02,21.58,23.58,0.64,24.67,0.62,15.46,7.67
GAH1_2018,20180615,16.72,22.17,100.46,89.25,1.64,0.71,19.87,110.34,27.58,20.76,23.14,0.65,24.1,0.63,11.72,8.45
GAH1_2018,20180616,16.72,22.23,100.61,89.19,1.03,0.71,17.92,100.32,26.5,21.36,23.2,0.66,24.17,0.64,8.19,4.99
GAH1_2018,20180617,16.66,22.16,100.84,84.88,1.63,0.72,18.38,102.02,28.48,21.39,23.61,0.66,25.05,0.64,8.53,8.08
GAH1_2018,20180618,17.76,23.23,100.73,83.38,1.16,0.7,25.64,140.23,30.26,21.71,24.83,0.66,26.43,0.64,22.44,1.37
GAH1_2018,20180619,18.07,23.45,100.39,77.62,1.16,0.67,24.3,133.52,32.51,22.61,25.74,0.64,28.04,0.63,20.25,0.53
GAH1_2018,20180620,17.94,23.27,100.13,74.62,1.48,0.66,26.46,144.66,33.08,23.72,25.9,0.63,28.52,0.62,25.5,0.65
GAH1_2018,20180621,18.01,23.33,100.06,79.12,2.12,0.63,25.4,139.16,32.41,22.58,25.44,0.62,27.55,0.61,21.38,0.35
GAH1_2018,20180622,18.07,23.37,100.11,80.62,3.12,0.63,22.35,122.98,31.2,23.69,25.26,0.61,27.15,0.6,16.73,1.41
GAH1_2018,20180623,17.27,22.67,100.24,74.94,2.78,0.61,26.36,141.83,33.2,23.03,25.3,0.6,27.93,0.59,26.39,0.18
GAH1_2018,20180624,17.15,22.6,100.51,73.31,1.9,0.59,27.47,149.1,33.58,22.76,25.48,0.59,28.34,0.59,30.23,0.11
GAH1_2018,20180625,18.01,23.45,100.69,77.75,1.06,0.64,26.54,144.34,32.15,23.13,25.71,0.59,27.97,0.59,27.6,13.76
GAH1_2018,20180626,17.09,22.62,100.73,78.75,0.84,0.61,28.33,152.74,31.44,22.06,24.78,0.6,26.94,0.59,31.31,0.75
GAH1_2018,20180627,17.82,23.23,100.57,79.75,1.3,0.66,22.15,122.41,31.7,22.63,25.27,0.6,27.31,0.59,17.92,11.77
GAH1_2018,20180628,18.19,23.55,100.46,83.12,1.57,0.66,19.2,106.43,31.1,23.15,25.18,0.61,26.82,0.59,12.12,10.91
GAH1_2018,20180629,17.4,22.8,100.4,78.19,0.89,0.68,26.06,140.89,31.83,21.94,25.01,0.62,27.22,0.61,25.22,8.01
GAH1_2018,20180630,17.76,23.17,100.44,79.44,1.33,0.66,23.14,126.47,31.6,23.75,25.23,0.62,27.3,0.6,19.5,8.79
GAH1_2018,20180701,17.94,23.34,100.46,86.31,1.96,0.7,16.72,93.96,29.79,22.93,24.64,0.63,25.93,0.62,7.16,14.07
GAH1_2018,20180702,17.52,22.93,100.52,80.94,1.61,0.66,24.43,133.56,31.4,21.42,24.82,0.63,26.72,0.62,20.07,3.07
GAH1_2018,20180703,18.25,23.65,100.65,81.0,1.72,0.66,25.46,137.87,32.43,23.47,25.58,0.62,27.51,0.61,22.36,6.2
GAH1_2018,20180704,17.21,22.72,100.82,86.19,2.72,0.68,19.86,109.16,28.64,21.9,24.01,0.62,25.3,0.61,11.7,7.66
GAH1_2018,20180705,16.97,22.53,100.98,82.31,2.49,0.66,23.08,126.41,30.46,21.69,24.29,0.62,26.05,0.61,21.59,1.38
GAH1_2018,20180706,17.03,22.55,100.85,81.31,1.0,0.66,26.06,140.84,29.48,21.85,24.36,0.62,26.17,0.61,26.78,8.16
GAH1_2018,20180707,16.85,22.37,100.71,80.38,0.62,0.68,24.84,135.68,30.33,22.29,24.3,0.62,26.24,0.61,23.32,5.22
GAH1_2018,20180708,16.72,22.29,101.0,82.56,1.83,0.66,20.58,113.2,29.59,21.76,23.97,0.62,25.65,0.61,18.24,3.55
GAH1_2018,20180709,16.42,22.0,101.03,76.75,1.17,0.63,23.55,129.16,31.06,21.51,24.35,0.62,26.69,0.6,21.16,1.49
GAH1_2018,20180710,14.34,19.73,100.67,65.88,1.27,0.61,28.67,152.63,32.51,21.48,23.51,0.6,27.3,0.59,32.75,0.0
GAH1_2018,20180711,15.14,20.57,100.49,67.5,1.25,0.59,28.17,149.11,33.52,20.76,24.12,0.59,27.66,0.59,31.08,0.0
GAH1_2018,20180712,15.81,21.31,100.66,68.44,1.73,0.56,26.87,142.88,34.02,21.95,24.78,0.58,28.26,0.57,25.06,0.03
GAH1_2018,20180713,17.15,22.63,100.73,72.5,1.34,0.58,24.87,133.94,33.86,22.54,25.55,0.57,28.47,0.57,19.4,4.69
GAH1_2018,20180714,17.64,23.11,100.67,79.0,0.55,0.59,17.05,94.17,31.27,23.54,25.2,0.58,27.3,0.57,8.41,6.24
GAH1_2018,20180715,18.19,23.6,100.59,85.25,1.13,0.62,17.97,99.01,29.91,23.37,25.01,0.59,26.4,0.57,10.03,9.82
GAH1_2018,20180716,18.43,23.78,100.54,85.38,1.66,0.62,17.46,96.61,29.79,23.35,25.16,0.59,26.55,0.58,6.92,5.2
GAH1_2018,20180717,17.82,23.23,100.44,82.0,2.13,0.61,24.68,135.1,31.88,23.76,25.05,0.59,26.86,0.58,20.19,3.23
GAH1_2018,20180718,18.07,23.44,100.24,79.75,1.93,0.6,22.97,125.49,32.52,23.2,25.51,0.59,27.58,0.58,15.87,3.35
GAH1_2018,20180719,18.31,23.62,100.17,84.25,1.02,0.63,14.69,82.16,30.14,23.23,25.13,0.59,26.65,0.58,7.7,9.93
GAH1_2018,20180720,18.07,23.43,100.22,83.62,0.89,0.64,19.94,110.05,30.57,23.19,25.03,0.6,26.63,0.59,12.61,5.64
GAH1_2018,20180721,18.92,24.13,100.03,86.69,2.98,0.7,11.84,65.07,30.74,22.48,25.38,0.61,26.64,0.59,7.43,23.71
GAH1_2018,20180722,17.82,23.11,99.73,80.81,2.11,0.7,24.28,131.42,31.87,22.29,25.06,0.63,27.01,0.62,23.39,9.11
GAH1_2018,20180723,15.69,21.06,99.76,77.44,1.11,0.66,22.96,123.8,30.19,20.27,23.35,0.62,25.64,0.61,21.34,1.13
GAH1_2018,20180724,16.3,21.72,100.03,76.31,0.65,0.66,21.82,118.58,31.05,20.88,24.11,0.62,26.51,0.61,17.89,5.08
GAH1_2018,20180725,17.27,22.67,100.16,77.81,0.77,0.65,24.63,133.3,31.8,22.37,24.91,0.62,27.15,0.6,23.67,4.45
GAH1_2018,20180726,18.13,23.47,100.3,78.44,1.02,0.63,22.91,125.16,32.35,22.99,25.66,0.61,27.86,0.6,19.86,1.54
GAH1_2018,20180727,17.88,23.26,100.42,77.56,0.98,0.62,17.29,95.41,31.92,23.79,25.55,0.6,27.83,0.59,11.22,3.13
GAH1_2018,20180728,16.78,22.26,100.49,72.44,0.68,0.6,24.33,130.62,33.3,22.17,25.26,0.59,28.24,0.59,20.99,1.01
GAH1_2018,20180729,17.03,22.49,100.44,74.5,0.83,0.61,20.14,110.08,32.26,23.23,25.12,0.59,27.74,0.58,15.14,4.73
GAH1_2018,20180730,17.64,23.07,100.47,83.25,1.43,0.65,19.1,104.88,30.09,22.44,24.69,0.59,26.33,0.59,14.13,9.91
GAH1_2018,20180731,18.55,23.91,100.55,90.81,2.09,0.7,14.03,78.97,28.28,23.61,24.74,0.62,25.58,0.6,5.22,18.0
GAH1_2018,20180801,18.13,23.51,100.56,91.5,2.43,0.7,12.43,70.69,27.34,23.23,24.26,0.63,25.03,0.62,4.25,10.66
GAH1_2018,20180802,17.46,22.89,100.61,93.31,2.99,0.73,8.44,48.48,26.14,22.12,23.47,0.65,24.04,0.63,3.17,15.77
GAH1_2018,20180803,17.27,22.75,100.79,88.44,1.48,0.7,22.28,122.26,28.22,21.49,23.8,0.66,24.87,0.64,16.65,2.6
GAH1_2018,20180804,17.7,23.16,100.92,82.31,0.91,0.69,25.06,136.86,30.76,21.87,24.9,0.65,26.62,0.63,25.39,1.99
GAH1_2018,20180805,17.7,23.19,101.02,77.0,1.08,0.67,26.39,143.41,31.96,22.55,25.52,0.64,27.86,0.62,30.31,0.47
GAH1_2018,20180806,18.43,23.83,100.86,80.69,0.9,0.69,21.54,117.56,31.83,23.95,25.72,0.64,27.61,0.62,19.21,7.93
GAH1_2018,20180807,17.4,22.9,100.72,79.31,0.52,0.67,24.94,135.59,30.98,22.68,24.97,0.64,27.03,0.62,24.69,1.56
GAH1_2018,20180808,17.64,23.11,100.67,78.56,1.38,0.66,24.78,135.06,31.76,23.22,25.24,0.63,27.37,0.62,26.28,1.53
GAH1_2018,20180809,17.21,22.69,100.59,80.19,2.06,0.66,23.72,129.78,31.55,22.62,24.68,0.62,26.68,0.62,16.62,5.02
GAH1_2018,20180810,18.25,23.6,100.42,86.94,2.3,0.7,23.11,126.16,30.02,22.56,24.84,0.63,26.08,0.62,21.58,11.47
GAH1_2018,20180811,17.88,23.26,100.35,84.0,1.7,0.68,23.2,125.4,30.19,22.64,24.81,0.64,26.36,0.62,21.31,4.8
GAH1_2018,20180812,17.33,22.75,100.47,76.62,1.22,0.65,24.18,130.3,32.48,22.41,25.16,0.62,27.58,0.62,21.98,0.24
GAH1_2018,20180813,17.27,22.72,100.49,78.19,0.85,0.64,22.23,120.12,31.27,22.92,24.92,0.62,27.12,0.61,15.99,2.17
GAH1_2018,20180814,18.49,23.84,100.5,88.62,1.4,0.72,22.17,119.66,29.52,23.19,24.9,0.63,25.95,0.62,18.07,18.21
GAH1_2018,20180815,17.88,23.34,100.66,85.94,1.23,0.7,20.11,108.84,29.5,22.49,24.68,0.65,26.01,0.63,13.26,5.04
GAH1_2018,20180816,17.52,23.0,100.92,83.38,1.26,0.68,21.63,118.44,30.26,22.31,24.62,0.64,26.25,0.62,14.19,3.34
GAH1_2018,20180817,17.33,22.87,100.97,84.19,1.41,0.7,17.33,95.7,30.33,22.3,24.4,0.64,25.94,0.62,10.28,7.21
GAH1_2018,20180818,17.7,23.14,100.66,85.44,2.03,0.69,19.46,106.21,30.54,21.44,24.55,0.64,25.97,0.62,15.49,5.66
GAH1_2018,20180819,18.01,23.42,100.5,89.88,1.82,0.7,19.42,106.26,28.44,23.16,24.34,0.65,25.27,0.63,14.29,7.57
GAH1_2018,20180820,17.64,23.08,100.65,85.31,1.73,0.69,20.61,112.24,30.3,21.9,24.51,0.64,25.94,0.63,13.67,3.23
GAH1_2018,20180821,18.07,23.46,100.6,85.12,2.52,0.68,18.23,99.48,30.35,22.36,24.9,0.64,26.33,0.62,13.63,3.83
GAH1_2018,20180822,17.03,22.48,100.41,80.0,1.91,0.66,23.22,122.74,30.97,22.73,24.49,0.63,26.51,0.62,22.98,0.82
GAH1_2018,20180823,15.62,21.05,100.44,78.0,2.03,0.64,22.77,118.48,30.44,20.23,23.23,0.62,25.41,0.61,21.91,0.18
GAH1_2018,20180824,16.42,21.9,100.62,80.38,2.98,0.62,21.01,112.11,30.58,21.97,23.83,0.61,25.77,0.6,17.54,0.44
GAH1_2018,20180825,15.93,21.44,100.88,78.06,2.42,0.6,24.54,130.91,31.49,21.14,23.7,0.6,25.96,0.59,27.67,0.0
GAH1_2018,20180826,16.66,22.19,100.93,78.81,1.85,0.59,22.22,118.42,32.0,21.11,24.36,0.59,26.53,0.59,22.79,0.08
GAH1_2018,20180827,16.66,22.16,100.85,76.19,1.52,0.58,23.92,129.3,32.65,22.23,24.7,0.59,27.23,0.58,27.31,1.0
GAH1_2018,20180828,16.97,22.48,100.88,79.75,1.62,0.58,21.8,118.77,31.69,22.37,24.58,0.58,26.69,0.57,19.66,3.37
GAH1_2018,20180829,16.72,22.26,100.91,82.81,1.15,0.6,21.87,119.14,30.32,21.88,23.97,0.58,25.68,0.57,21.11,6.89
GAH1_2018,20180830,16.48,21.99,100.82,87.69,1.2,0.63,18.27,99.55,27.98,21.59,23.12,0.59,24.26,0.58,13.19,10.54
GAH1_2018,20180831,16.85,22.31,100.77,82.75,1.97,0.64,18.81,101.89,30.8,21.09,24.01,0.6,25.72,0.59,13.02,7.4
GAH1_2018,20180901,17.21,22.74,100.83,84.25,2.11,0.63,21.15,114.53,30.31,21.55,24.27,0.6,25.8,0.59,20.57,3.65
GAH1_2018,20180902,17.33,22.83,100.89,86.06,2.45,0.62,20.16,109.46,29.55,22.25,24.15,0.6,25.49,0.59,18.76,1.66
GAH1_2018,20180903,17.58,23.08,100.96,85.44,3.12,0.61,16.31,90.17,29.73,23.23,24.48,0.59,25.87,0.59,13.9,1.18
GAH1_2018,20180904,18.25,23.71,100.87,90.19,2.5,0.62,14.95,82.48,28.29,23.61,24.59,0.59,25.48,0.59,5.77,4.58
GAH1_2018,20180905,17.46,22.95,100.82,81.38,2.07,0.6,18.73,101.35,31.42,23.21,24.83,0.59,26.71,0.59,8.44,0.16
GAH1_2018,20180906,16.91,22.41,100.75,79.5,1.94,0.59,17.27,93.6,31.94,22.52,24.53,0.59,26.64,0.58,6.59,0.57
GAH1_2018,20180907,16.54,22.03,100.53,79.38,2.09,0.57,20.05,108.59,31.97,21.37,24.18,0.58,26.33,0.57,18.75,1.65
GAH1_2018,20180908,16.24,21.68,100.26,77.75,1.27,0.56,22.73,122.04,31.62,21.14,23.98,0.57,26.3,0.56,27.77,0.21
GAH1_2018,20180909,16.54,21.95,100.12,77.88,1.41,0.55,22.3,120.78,31.2,21.79,24.21,0.56,26.46,0.55,26.4,1.24
GAH1_2018,20180910,16.3,21.73,100.3,75.75,1.58,0.55,22.25,120.68,32.61,21.78,24.33,0.56,26.94,0.55,27.18,1.15
GAH1_2018,20180911,17.03,22.46,100.46,74.56,0.78,0.54,19.99,109.38,32.59,22.63,25.14,0.55,27.82,0.55,20.21,0.75
GAH1_2018,20180912,17.21,22.68,100.49,76.25,1.68,0.55,21.54,117.3,32.22,23.46,25.11,0.55,27.53,0.55,23.75,3.43
GAH1_2018,20180913,17.15,22.61,100.47,78.94,1.41,0.54,18.72,102.04,31.12,23.03,24.73,0.55,26.86,0.55,12.88,1.09
GAH1_2018,20180914,16.11,21.53,100.13,69.0,1.95,0.52,22.25,120.26,34.78,22.7,25.01,0.55,28.49,0.54,27.73,0.09
GAH1_2018,20180915,15.32,20.68,99.83,66.25,2.55,0.51,18.88,101.93,35.12,22.8,24.5,0.54,28.31,0.53,17.53,0.0
GAH1_2018,20180916,15.44,20.77,99.79,66.38,2.8,0.49,19.43,104.52,34.7,22.6,24.51,0.53,28.24,0.53,21.7,0.0
GAH1_2018,20180917,17.46,22.82,100.2,74.81,1.99,0.5,20.73,112.65,33.63,23.48,25.51,0.53,28.22,0.52,23.07,0.79
GAH1_2018,20180918,16.6,21.98,100.21,73.0,1.58,0.5,20.44,110.62,33.87,23.26,24.96,0.52,27.94,0.52,24.35,0.94
GAH1_2018,20180919,14.65,19.95,100.27,63.0,1.11,0.48,21.37,114.99,35.78,22.4,24.33,0.52,28.71,0.52,27.27,0.37
GAH1_2018,20180920,13.67,18.86,100.61,62.0,2.18,0.48,21.74,116.27,35.23,21.76,23.4,0.52,27.94,0.51,27.69,0.01
GAH1_2018,20180921,15.14,20.58,100.77,70.5,2.37,0.47,20.16,107.41,33.9,21.4,23.9,0.51,27.22,0.51,22.64,0.43
GAH1_2018,20180922,13.49,18.61,100.63,66.44,2.04,0.47,21.79,114.63,33.72,20.8,22.63,0.51,26.65,0.5,27.91,0.09
GAH1_2018,20180923,14.65,20.0,100.51,69.12,1.83,0.46,18.05,97.49,33.65,20.93,23.55,0.5,27.1,0.5,17.6,0.15
GAH1_2018,20180924,15.2,20.64,100.64,68.0,2.73,0.46,19.26,104.31,34.11,22.6,24.24,0.49,27.84,0.49,22.68,0.08
GAH1_2018,20180925,15.81,21.33,100.76,71.69,1.63,0.46,19.09,103.37,33.55,22.61,24.45,0.49,27.58,0.49,21.56,1.04
GAH1_2018,20180926,16.66,22.14,100.62,75.81,1.45,0.52,18.63,101.37,33.59,22.58,24.76,0.5,27.37,0.49,20.17,8.28
GAH1_2018,20180927,16.24,21.72,100.49,77.31,1.95,0.52,17.73,96.15,32.5,22.26,24.13,0.51,26.54,0.5,19.18,4.72
GAH1_2018,20180928,15.81,21.34,100.73,77.44,1.09,0.49,18.75,101.57,30.83,21.6,23.66,0.51,25.99,0.5,18.75,2.15
GAH1_2018,20180929,15.87,21.39,100.81,74.75,1.02,0.5,18.1,98.47,32.3,21.6,24.06,0.51,26.73,0.5,19.14,4.07
GAH1_2018,20180930,16.6,22.18,100.97,82.38,1.99,0.52,16.1,88.27,29.94,22.55,23.92,0.52,25.66,0.51,15.4,5.04
GAH1_2018,20181001,13.49,18.75,101.07,69.81,3.27,0.48,18.18,97.59,31.26,21.21,22.12,0.52,25.5,0.51,18.3,0.1
GAH1_2018,20181002,14.65,20.11,100.93,73.69,2.38,0.48,16.49,89.32,31.54,21.24,22.9,0.51,25.69,0.5,17.97,0.05
GAH1_2018,20181003,13.85,19.23,100.73,68.81,1.55,0.47,18.13,98.01,32.73,20.75,22.69,0.5,26.15,0.5,21.87,0.01
GAH1_2018,20181004,13.24,18.44,100.7,65.12,1.11,0.46,19.78,105.39,33.1,20.01,22.43,0.5,26.42,0.49,27.09,0.0
GAH1_2018,20181005,12.7,17.76,100.62,59.94,1.04,0.46,19.7,104.21,34.01,20.43,22.37,0.49,26.99,0.49,27.0,0.0
GAH1_2018,20181006,12.76,17.84,100.71,64.0,1.55,0.45,19.9,105.65,33.62,19.61,21.98,0.49,26.1,0.48,27.76,0.0
GAH1_2018,20181007,13.85,19.21,100.77,70.06,2.57,0.45,16.79,90.17,32.83,19.5,22.54,0.48,25.86,0.48,17.35,0.05
GAH1_2018,20181008,15.26,20.73,100.65,75.62,3.69,0.46,11.25,63.59,30.62,22.46,23.26,0.48,25.8,0.48,4.35,0.83
GAH1_2018,20181009,17.03,22.43,100.28,86.06,4.22,0.48,10.85,61.74,28.43,22.57,23.76,0.48,25.08,0.48,5.11,4.48
GAH1_2018,20181010,18.68,23.79,99.04,89.69,7.53,0.68,3.49,21.36,27.87,24.23,24.7,0.53,25.62,0.52,1.64,69.58
GAH1_2018,20181011,15.14,20.19,99.59,79.69,4.72,0.65,13.81,75.53,29.24,16.03,22.12,0.61,24.05,0.59,15.06,1.01
GAH1_2018,20181012,9.03,12.43,100.07,72.44,2.3,0.6,19.34,99.91,25.16,12.19,15.19,0.59,17.95,0.58,26.96,0.01
GAH1_2018,20181013,9.46,13.09,100.3,71.5,1.55,0.58,18.74,99.02,26.43,12.22,16.03,0.59,18.96,0.57,26.56,0.21
GAH1_2018,20181014,10.93,15.39,100.62,70.19,1.76,0.57,19.67,104.42,29.7,14.65,18.63,0.58,21.87,0.57,31.59,0.0
GAH1_2018,20181015,15.08,20.53,100.8,79.81,1.5,0.56,17.42,93.59,30.47,18.3,22.53,0.57,24.54,0.56,23.25,0.69
GAH1_2018,20181016,16.11,21.65,100.77,79.56,1.25,0.55,16.07,87.72,31.29,20.31,23.7,0.56,25.75,0.55,19.95,1.68
GAH1_2018,20181017,15.32,20.76,100.94,78.38,1.66,0.55,16.66,90.06,30.47,19.18,22.9,0.56,25.05,0.55,21.47,0.09
GAH1_2018,20181018,9.58,13.4,101.25,62.31,3.13,0.53,16.97,91.15,28.25,15.84,17.29,0.55,21.18,0.55,22.91,0.0
GAH1_2018,20181019,12.08,16.9,101.08,73.75,1.62,0.53,14.77,80.34,28.76,16.3,19.48,0.55,22.06,0.55,15.74,0.02
GAH1_2018,20181020,14.22,19.5,100.49,81.31,3.05,0.54,14.96,80.98,30.06,16.64,21.38,0.55,23.27,0.54,16.88,2.62
GAH1_2018,20181021,5.62,5.06,100.95,57.38,3.27,0.52,18.77,94.44,20.65,9.87,9.83,0.55,14.61,0.54,29.39,0.0
GAH1_2018,20181022,6.84,7.95,101.16,63.62,2.28,0.52,17.5,89.19,23.4,7.34,11.57,0.54,15.18,0.54,19.92,0.0
GAH1_2018,20181023,10.19,14.44,100.94,84.25,1.34,0.52,7.6,43.11,21.69,14.67,15.85,0.54,17.26,0.53,2.67,0.03
GAH1_2018,20181024,7.14,9.01,100.81,62.88,2.43,0.52,17.03,87.66,24.91,10.45,13.03,0.54,17.04,0.53,17.98,0.06
GAH1_2018,20181025,8.54,11.45,100.49,72.94,3.72,0.52,8.21,45.38,22.21,11.39,13.98,0.54,16.51,0.53,4.68,1.0
GAH1_2018,20181026,11.84,16.25,99.56,81.81,3.86,0.56,9.84,53.79,27.22,13.02,17.98,0.55,19.7,0.54,10.96,6.88
GAH1_2018,20181027,7.45,9.65,100.21,74.94,3.22,0.52,9.27,49.52,20.14,10.06,12.05,0.54,14.47,0.54,7.19,0.05
GAH1_2018,20181028,7.57,9.92,100.79,71.44,2.35,0.52,18.11,92.55,24.5,7.83,12.96,0.54,16.0,0.53,31.3,0.0
GAH1_2018,20181029,7.87,10.08,100.78,65.5,2.28,0.51,17.21,89.88,25.44,12.25,14.05,0.53,18.01,0.53,27.35,0.0
GAH1_2018,20181030,6.23,6.98,100.97,57.12,1.53,0.5,16.85,86.2,26.01,8.69,11.75,0.53,16.51,0.52,27.65,0.0
GAH1_2018,20181031,9.4,13.14,100.83,72.5,1.8,0.5,17.67,90.31,27.76,10.94,15.95,0.53,18.76,0.52,30.47,0.0
GAH1_2018,20181101,13.0,18.01,100.12,86.69,3.97,0.54,10.2,55.35,26.26,15.13,19.27,0.53,20.53,0.52,3.96,7.76
GAH1_2018,20181102,10.93,14.69,100.04,88.31,3.32,0.63,4.65,26.64,21.02,8.39,15.68,0.56,16.65,0.55,2.12,17.91
GAH1_2018,20181103,5.8,6.08,101.06,71.5,1.31,0.56,17.73,88.74,19.45,5.72,8.97,0.57,11.86,0.55,32.37,0.01
GAH1_2018,20181104,8.3,10.91,101.09,85.25,2.58,0.57,9.48,50.6,18.97,6.61,12.19,0.56,13.45,0.55,9.4,3.63
GAH1_2018,20181105,12.88,17.87,100.62,94.38,1.45,0.57,5.73,32.74,24.59,14.57,18.31,0.57,18.75,0.55,2.63,0.85
GAH1_2018,20181106,14.95,20.37,100.44,90.0,2.22,0.56,7.53,42.59,27.4,18.23,21.3,0.56,22.24,0.55,4.87,2.24
GAH1_2018,20181107,14.83,20.19,100.53,91.38,1.26,0.67,5.94,34.1,26.31,18.52,20.97,0.59,21.74,0.57,3.43,28.4
GAH1_2018,20181108,13.49,18.71,100.51,88.75,1.34,0.66,8.72,48.02,25.14,18.1,19.72,0.62,20.73,0.6,4.5,3.52
GAH1_2018,20181109,13.73,18.89,100.48,91.5,2.17,0.66,8.44,46.48,25.4,13.91,19.65,0.62,20.4,0.6,7.21,6.9
GAH1_2018,20181110,5.07,3.9,101.05,67.69,3.75,0.64,15.89,80.88,14.68,6.16,7.01,0.62,10.1,0.6,26.02,0.33
GAH1_2018,20181111,5.62,5.48,101.2,71.0,3.32,0.63,13.26,67.98,17.19,5.89,8.13,0.61,10.78,0.6,17.38,0.01
GAH1_2018,20181112,9.58,12.74,100.73,90.69,3.05,0.67,4.57,26.79,18.98,9.15,13.48,0.62,14.23,0.6,2.02,11.12
GAH1_2018,20181113,11.66,16.18,100.64,93.94,2.53,0.71,5.09,29.38,21.23,11.49,16.68,0.64,17.17,0.62,2.53,10.38
GAH1_2018,20181114,8.48,11.58,100.94,90.19,3.52,0.74,3.05,17.82,16.83,10.65,12.37,0.65,13.18,0.63,1.75,28.98
GAH1_2018,20181115,5.49,4.99,100.7,86.06,3.37,0.77,5.98,32.7,10.72,1.1,6.11,0.7,7.23,0.67,3.68,11.41
GAH1_2018,20181116,4.46,2.12,101.0,78.62,2.52,0.73,15.76,78.17,14.42,-0.06,4.04,0.7,5.95,0.67,28.09,0.0
GAH1_2018,20181117,6.16,6.82,101.12,85.12,1.48,0.72,15.08,75.68,17.94,2.28,8.06,0.69,9.3,0.67,23.51,0.01
GAH1_2018,20181118,8.12,10.84,101.06,86.62,1.23,0.72,15.27,77.11,21.15,5.58,11.83,0.69,12.81,0.66,28.43,0.0
GAH1_2018,20181119,8.3,11.33,100.86,81.69,1.0,0.71,13.41,68.72,20.83,8.47,12.86,0.68,14.38,0.66,17.19,0.0
GAH1_2018,20181120,8.06,10.68,100.84,83.75,1.98,0.71,10.98,58.73,19.46,6.46,12.08,0.68,13.49,0.66,13.08,0.04
GAH1_2018,20181121,5.62,5.58,101.2,83.81,1.83,0.71,15.13,74.77,15.69,3.69,7.0,0.67,8.42,0.66,25.55,0.01
GAH1_2018,20181122,5.37,5.04,101.31,81.38,2.9,0.7,9.43,48.73,13.4,4.45,6.65,0.67,8.26,0.66,5.68,0.0
GAH1_2018,20181123,7.14,8.82,100.82,90.25,4.23,0.71,4.86,27.31,13.15,6.65,9.61,0.67,10.39,0.66,3.16,0.83
